fullVisitorId,transactions,total_visitor_transactions,visitId,visitNumber,hitNumber,pagePath
1.28099E+18,1,2,1500237228,3,141,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500237228,3,142,/google+redesign/apparel/womens/womens+t+shirts/quickview
1.28099E+18,1,2,1500237228,3,145,/google+redesign/apparel/womens+tshirts/womens+hero+vneck+tee+white.axd
1.28099E+18,1,2,1500237228,3,147,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500237228,3,148,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.28099E+18,1,2,1500237228,3,151,/google+redesign/apparel/android+lifted+mens+short+sleeve+tee+blue.axd
1.28099E+18,1,2,1500237228,3,152,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500237228,3,153,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.28099E+18,1,2,1500237228,3,156,/google+redesign/apparel/mens+tshirts/google+mens+vintage+tank.axd
1.28099E+18,1,2,1500237228,3,158,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500237228,3,159,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.28099E+18,1,2,1500237228,3,162,/basket.html
1.28099E+18,1,2,1500237228,3,164,/basket.html
1.28099E+18,1,2,1500237228,3,165,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500237228,3,167,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.28099E+18,1,2,1500237228,3,169,/google+redesign/apparel/men+s+t+shirts/google+mens+short+sleeve+hero+tee+white.axd
1.28099E+18,1,2,1500237228,3,170,/basket.html
1.28099E+18,1,2,1500237228,3,172,/basket.html
1.28099E+18,1,2,1500237228,3,173,/basket.html
1.28099E+18,1,2,1500237228,3,174,/google+redesign/accessories/fun
1.28099E+18,1,2,1500237228,3,175,/google+redesign/accessories/pet
1.28099E+18,1,2,1500237228,3,176,/google+redesign/accessories/pet/quickview
1.28099E+18,1,2,1500237228,3,179,/google+redesign/accessories/housewares
1.28099E+18,1,2,1500237228,3,180,/asearch.html
1.28099E+18,1,2,1500237228,3,181,/asearch.html
1.28099E+18,1,2,1500237228,3,182,/google+redesign/accessories/sports++fitness
1.28099E+18,1,2,1500237228,3,183,/google+redesign/shop+by+brand/google
1.28099E+18,1,2,1500237228,3,184,/basket.html
1.28099E+18,1,2,1500237228,3,185,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500237228,3,186,/google+redesign/accessories/housewares
1.28099E+18,1,2,1500237228,3,187,/asearch.html
1.28099E+18,1,2,1500237228,3,188,/asearch.html
1.28099E+18,1,2,1500237228,3,189,/asearch.html
1.28099E+18,1,2,1500237228,3,190,/asearch.html
1.28099E+18,1,2,1500237228,3,191,/google+redesign/shop+by+brand/android
1.28099E+18,1,2,1500237228,3,192,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500237228,3,193,/google+redesign/apparel
1.28099E+18,1,2,1500237228,3,194,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500237228,3,195,/basket.html
1.28099E+18,1,2,1500237228,3,196,/google+redesign/apparel/women+s/women+s+t+shirts/google+womens+short+sleeve+hero+tee.axd
1.28099E+18,1,2,1500237228,3,197,/basket.html
1.28099E+18,1,2,1500237228,3,198,/basket.html
1.28099E+18,1,2,1500237228,3,199,/yourinfo.html
1.28099E+18,1,2,1500237228,3,200,/payment.html
1.28099E+18,1,2,1500237228,3,201,/revieworder.html
1.28099E+18,1,2,1500237228,3,202,/ordercompleted.html
1.28099E+18,1,2,1500237228,3,203,/ordercompleted.html
1.28099E+18,1,2,1500237228,3,204,/google+redesign/gift+cards
1.28099E+18,,2,1500334584,4,1,/signin.html
1.28099E+18,,2,1500334584,4,2,/myaccount.html?mode=vieworder
1.28099E+18,,2,1500334584,4,3,/myaccount.html?mode=vieworderdetail
1.28099E+18,,2,1500334584,4,4,/myaccount.html?mode=activities
1.28099E+18,,2,1500334584,4,6,/home
1.28099E+18,1,2,1500349462,5,1,/home
1.28099E+18,1,2,1500349462,5,2,/google+redesign/accessories/fun
1.28099E+18,1,2,1500349462,5,3,/google+redesign/office/notebooks++journals
1.28099E+18,1,2,1500349462,5,4,/google+redesign/office/notebooks++journals/quickview
1.28099E+18,1,2,1500349462,5,7,/google+redesign/office/office+other
1.28099E+18,1,2,1500349462,5,8,/google+redesign/accessories/stickers/home
1.28099E+18,1,2,1500349462,5,9,/google+redesign/accessories/stickers//quickview
1.28099E+18,1,2,1500349462,5,12,/google+redesign/accessories/stickers//quickview
1.28099E+18,1,2,1500349462,5,15,/basket.html
1.28099E+18,1,2,1500349462,5,16,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500349462,5,17,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.28099E+18,1,2,1500349462,5,19,/basket.html
1.28099E+18,1,2,1500349462,5,20,/home
1.28099E+18,1,2,1500349462,5,21,/basket.html
1.28099E+18,1,2,1500349462,5,22,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500349462,5,23,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.28099E+18,1,2,1500349462,5,26,/google+redesign/apparel/men+s+t+shirts/google+mens+short+sleeve+hero+tee+white.axd
1.28099E+18,1,2,1500349462,5,28,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500349462,5,29,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.28099E+18,1,2,1500349462,5,32,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500349462,5,33,/google+redesign/apparel/women+s/women+s+t+shirts/google+womens+short+sleeve+hero+tee.axd
1.28099E+18,1,2,1500349462,5,35,/google+redesign/apparel/kids/kids+youth
1.28099E+18,1,2,1500349462,5,37,/google+redesign/apparel/kids/kids+youth/quickview
1.28099E+18,1,2,1500349462,5,39,/google+redesign/apparel/men+s+t+shirts/google+youth+short+sleeve+tee+white.axd
1.28099E+18,1,2,1500349462,5,41,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500349462,5,42,/google+redesign/apparel/kids/kids+youth
1.28099E+18,1,2,1500349462,5,43,/basket.html
1.28099E+18,1,2,1500349462,5,44,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500349462,5,46,/google+redesign/apparel/womens/womens+t+shirts/quickview
1.28099E+18,1,2,1500349462,5,48,/google+redesign/office/writing+instruments
1.28099E+18,1,2,1500349462,5,49,/google+redesign/office/writing+instruments/quickview
1.28099E+18,1,2,1500349462,5,52,/basket.html
1.28099E+18,1,2,1500349462,5,53,/yourinfo.html
1.28099E+18,1,2,1500349462,5,54,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500349462,5,55,/google+redesign/apparel/mens+tshirts/google+mens+bike+short+tee+charcoal.axd
1.28099E+18,1,2,1500349462,5,56,/google+redesign/apparel/womens/womens+t+shirts
1.28099E+18,1,2,1500349462,5,57,/google+redesign/apparel/women+s/women+s+t+shirts/google+womens+short+sleeve+hero+tee.axd
1.28099E+18,1,2,1500349462,5,59,/basket.html
1.28099E+18,1,2,1500349462,5,60,/google+redesign/apparel/mens/mens+t+shirts
1.28099E+18,1,2,1500349462,5,61,/basket.html
1.28099E+18,1,2,1500349462,5,62,/store.html
1.28099E+18,1,2,1500349462,5,63,/store.html/quickview
1.28099E+18,1,2,1500349462,5,66,/google+redesign/bags/backpacks/waterproof+gear+bag.axd
1.28099E+18,1,2,1500349462,5,67,/store.html
1.28099E+18,1,2,1500349462,5,68,/basket.html
1.28099E+18,1,2,1500349462,5,69,/google+redesign/apparel/kids/kids+youth
1.28099E+18,1,2,1500349462,5,71,/google+redesign/apparel/kids/kids+youth/quickview
1.28099E+18,1,2,1500349462,5,73,/google+redesign/apparel/men+s+t+shirts/google+youth+short+sleeve+tee+white.axd
1.28099E+18,1,2,1500349462,5,75,/basket.html
1.28099E+18,1,2,1500349462,5,76,/basket.html
1.28099E+18,1,2,1500349462,5,78,/basket.html
1.28099E+18,1,2,1500349462,5,79,/store.html
1.28099E+18,1,2,1500349462,5,80,/google+redesign/apparel/men+s+t+shirts/google+mens+vintage+badge+tee+white.axd
1.28099E+18,1,2,1500349462,5,82,/store.html
1.28099E+18,1,2,1500349462,5,83,/basket.html
1.28099E+18,1,2,1500349462,5,84,/google+redesign/apparel/men+s+t+shirts/android+bttf+moonshot+shirt.axd
1.28099E+18,1,2,1500349462,5,86,/basket.html
1.28099E+18,1,2,1500349462,5,87,/yourinfo.html
1.28099E+18,1,2,1500349462,5,88,/payment.html
1.28099E+18,1,2,1500349462,5,89,/payment.html
1.28099E+18,1,2,1500349462,5,90,/revieworder.html
1.28099E+18,1,2,1500349462,5,91,/ordercompleted.html
1.28099E+18,1,2,1500349462,5,92,/ordercompleted.html
1.28099E+18,,2,1500565955,6,1,/signin.html
1.28099E+18,,2,1500565955,6,2,/myaccount.html?mode=vieworder
1.28099E+18,,2,1500565955,6,3,/myaccount.html?mode=vieworderdetail
1.28832E+18,,1,1501118161,1,1,/home
1.28832E+18,,1,1501118161,1,2,/home
1.28832E+18,,1,1501118161,1,3,/google+redesign/apparel/mens/mens+t+shirts
1.28832E+18,,1,1501118161,1,4,/google+redesign/apparel/headgear
1.28832E+18,,1,1501118161,1,5,/google+redesign/drinkware/mugs+and+cups
1.28832E+18,,1,1501118161,1,6,/google+redesign/bags/backpacks/home
1.28832E+18,,1,1501118161,1,7,/google+redesign/accessories/fun
1.28832E+18,,1,1501118161,1,8,/google+redesign/accessories/housewares
1.28832E+18,,1,1501118161,1,9,/google+redesign/accessories/stickers/home
1.28832E+18,,1,1501118161,1,10,/google+redesign/office/office+other
1.28832E+18,,1,1501118161,1,11,/google+redesign/electronics/power
1.28832E+18,,1,1501118161,1,12,/google+redesign/apparel/mens/mens+t+shirts
1.28832E+18,,1,1501118161,1,13,/google+redesign/drinkware/mugs+and+cups
1.28832E+18,,1,1501118161,1,14,/google+redesign/drinkware/mugs+and+cups/quickview
1.28832E+18,,1,1501118161,1,17,/google+redesign/accessories/fun
1.28832E+18,,1,1501118161,1,18,/google+redesign/accessories/housewares
1.28832E+18,,1,1501118161,1,20,/google+redesign/accessories/housewares/quickview
1.28832E+18,,1,1501118161,1,22,/basket.html
1.28832E+18,,1,1501118161,1,24,/basket.html
1.28832E+18,1,1,1501187528,2,1,/home
1.28832E+18,1,1,1501187528,2,2,/google+redesign/drinkware/mugs+and+cups
1.28832E+18,1,1,1501187528,2,4,/google+redesign/drinkware/mugs+and+cups/quickview
1.28832E+18,1,1,1501187528,2,6,/google+redesign/drinkware/mugs+and+cups/quickview
1.28832E+18,1,1,1501187528,2,8,/google+redesign/accessories/fun
1.28832E+18,1,1,1501187528,2,9,/google+redesign/accessories/housewares
1.28832E+18,1,1,1501187528,2,11,/google+redesign/accessories/housewares/quickview
1.28832E+18,1,1,1501187528,2,12,/google+redesign/accessories/sports++fitness
1.28832E+18,1,1,1501187528,2,13,/google+redesign/office/office+other
1.28832E+18,1,1,1501187528,2,14,/google+redesign/accessories/stickers/home
1.28832E+18,1,1,1501187528,2,16,/google+redesign/accessories/stickers//quickview
1.28832E+18,1,1,1501187528,2,18,/google+redesign/office/stickers/android+sticker+sheet.axd
1.28832E+18,1,1,1501187528,2,19,/google+redesign/accessories/stickers/home
1.28832E+18,1,1,1501187528,2,21,/google+redesign/accessories/stickers//quickview
1.28832E+18,1,1,1501187528,2,23,/basket.html
1.28832E+18,1,1,1501187528,2,24,/signin.html
1.28832E+18,1,1,1501187528,2,25,/registersuccess.html
1.28832E+18,1,1,1501187528,2,26,/store.html
1.28832E+18,1,1,1501187528,2,27,/basket.html
1.28832E+18,1,1,1501187528,2,28,/yourinfo.html
1.28832E+18,1,1,1501187528,2,29,/payment.html
1.28832E+18,1,1,1501187528,2,30,/payment.html
1.28832E+18,1,1,1501187528,2,31,/revieworder.html
1.28832E+18,1,1,1501187528,2,32,/ordercompleted.html
1.28832E+18,1,1,1501187528,2,33,/ordercompleted.html
1.28832E+18,1,1,1501187528,2,34,/home
1.28832E+18,,1,1501452661,3,1,/signin.html
1.28832E+18,,1,1501452661,3,2,/myaccount.html?mode=vieworder
1.28832E+18,,1,1501452661,3,3,/myaccount.html?mode=vieworderdetail
1.31168E+18,,1,1500487291,1,1,/home
1.31168E+18,,1,1500487291,1,2,/home
1.31168E+18,,1,1500487291,1,3,/signin.html
1.31168E+18,,1,1500487291,1,4,/registersuccess.html
1.31168E+18,,1,1500487291,1,5,/store.html
1.31168E+18,,1,1500491101,2,1,/signin.html
1.31168E+18,1,1,1500947431,3,1,/home
1.31168E+18,1,1,1500947431,3,2,/store.html
1.31168E+18,1,1,1500947431,3,3,/store.html
1.31168E+18,1,1,1500947431,3,5,/store.html/quickview
1.31168E+18,1,1,1500947431,3,9,/store.html/quickview
1.31168E+18,1,1,1500947431,3,11,/basket.html
1.31168E+18,1,1,1500947431,3,12,/basket.html
1.31168E+18,1,1,1500947431,3,13,/signin.html
1.31168E+18,1,1,1500947431,3,14,/basket.html
1.31168E+18,1,1,1500947431,3,15,/store.html
1.31168E+18,1,1,1500947431,3,16,/store.html/quickview
1.31168E+18,1,1,1500947431,3,19,/basket.html
1.31168E+18,1,1,1500947431,3,20,/basket.html
1.31168E+18,1,1,1500947431,3,21,/yourinfo.html
1.31168E+18,1,1,1500947431,3,22,/yourinfo.html
1.31168E+18,1,1,1500947431,3,23,/yourinfo.html
1.31168E+18,1,1,1500947431,3,24,/payment.html
1.31168E+18,1,1,1500947431,3,25,/payment.html
1.31168E+18,1,1,1500947431,3,26,/revieworder.html
1.31168E+18,1,1,1500947431,3,27,/ordercompleted.html
1.31168E+18,1,1,1500947431,3,28,/ordercompleted.html
1.3386E+18,1,1,1499867751,1,1,/home
1.3386E+18,1,1,1499867751,1,2,/signin.html
1.3386E+18,1,1,1499867751,1,3,/store.html
1.3386E+18,1,1,1499867751,1,4,/google+redesign/bags
1.3386E+18,1,1,1499867751,1,5,/google+redesign/apparel/womens/womens+t+shirts
1.3386E+18,1,1,1499867751,1,6,/google+redesign/drinkware
1.3386E+18,1,1,1499867751,1,7,/google+redesign/drinkware/quickview
1.3386E+18,1,1,1499867751,1,10,/google+redesign/drinkware/quickview
1.3386E+18,1,1,1499867751,1,11,/google+redesign/bags/backpacks/home
1.3386E+18,1,1,1499867751,1,12,/google+redesign/electronics
1.3386E+18,1,1,1499867751,1,13,/google+redesign/electronics/google+pocket+bluetooth+speaker.axd
1.3386E+18,1,1,1499867751,1,15,/google+redesign/office
1.3386E+18,1,1,1499867751,1,17,/google+redesign/office/quickview
1.3386E+18,1,1,1499867751,1,19,/google+redesign/office/notebooks+journals/android+spiral+journal+with+pen.axd
1.3386E+18,1,1,1499867751,1,21,/google+redesign/accessories
1.3386E+18,1,1,1499867751,1,23,/google+redesign/accessories/quickview
1.3386E+18,1,1,1499867751,1,26,/google+redesign/bags/totes/brighttravels+seat+pack+organzier.axd
1.3386E+18,1,1,1499867751,1,28,/google+redesign/bags
1.3386E+18,1,1,1499867751,1,29,/google+redesign/bags/quickview
1.3386E+18,1,1,1499867751,1,32,/google+redesign/bags/backpacks/waterproof+backpack.axd
1.3386E+18,1,1,1499867751,1,34,/basket.html
1.3386E+18,1,1,1499867751,1,36,/basket.html
1.3386E+18,1,1,1499867751,1,37,/google+redesign/electronics
1.3386E+18,1,1,1499867751,1,38,/basket.html
1.3386E+18,1,1,1499867751,1,39,/yourinfo.html
1.3386E+18,1,1,1499867751,1,40,/basket.html
1.3386E+18,1,1,1499867751,1,41,/yourinfo.html
1.3386E+18,1,1,1499867751,1,42,/payment.html
1.3386E+18,1,1,1499867751,1,43,/payment.html
1.3386E+18,1,1,1499867751,1,44,/revieworder.html
1.3386E+18,1,1,1499867751,1,45,/ordercompleted.html
1.3386E+18,1,1,1499867751,1,46,/ordercompleted.html
1.3386E+18,1,1,1499867751,1,47,/google+redesign/bags/backpacks/home
1.3386E+18,1,1,1499867751,1,48,/google+redesign/office/notebooks++journals
1.3386E+18,1,1,1499867751,1,49,/google+redesign/bags
1.3386E+18,1,1,1499867751,1,50,/google+redesign/bags/backpacks//quickview
1.3386E+18,1,1,1499867751,1,53,/google+redesign/bags/backpacks/waterproof+backpack.axd
1.3386E+18,1,1,1499867751,1,54,/google+redesign/office/notebooks+journals/android+spiral+journal+with+pen.axd
1.3386E+18,1,1,1499867751,1,55,/google+redesign/bags
1.3386E+18,1,1,1499867751,1,56,/google+redesign/accessories
1.3386E+18,1,1,1499867751,1,57,/google+redesign/accessories/quickview
1.3386E+18,1,1,1499867751,1,60,/google+redesign/bags/totes/brighttravels+seat+pack+organzier.axd
1.34274E+18,1,1,1500341252,1,1,/home
1.34274E+18,1,1,1500341252,1,2,/home
1.34274E+18,1,1,1500341252,1,3,/google+redesign/apparel/mens/mens+t+shirts
1.34274E+18,1,1,1500341252,1,4,/google+redesign/apparel/mens/mens+t+shirts/quickview
1.34274E+18,1,1,1500341252,1,7,/google+redesign/apparel/android+mens+engineeer+short+sleeve+tee+charcoal.axd
1.34274E+18,1,1,1500341252,1,8,/google+redesign/apparel/mens/mens+t+shirts
1.34274E+18,1,1,1500341252,1,9,/google+redesign/apparel/men+s+t+shirts/android+mens+short+sleeve+hero+tee+heather.axd
1.34274E+18,1,1,1500341252,1,10,/google+redesign/apparel/mens/mens+t+shirts
1.34274E+18,1,1,1500341252,1,11,/google+redesign/electronics/electronics+accessories
1.34274E+18,1,1,1500341252,1,13,/google+redesign/electronics/electronics+accessories/quickview
1.34274E+18,1,1,1500341252,1,16,/google+redesign/electronics/electronics+accessories/quickview
1.34274E+18,1,1,1500341252,1,19,/google+redesign/electronics/google+car+clip+phone+holder.axd
1.34274E+18,1,1,1500341252,1,20,/google+redesign/electronics/audio
1.34274E+18,1,1,1500341252,1,21,/google+redesign/electronics/power
1.34274E+18,1,1,1500341252,1,22,/google+redesign/accessories/pet
1.34274E+18,1,1,1500341252,1,23,/google+redesign/accessories/stickers/home
1.34274E+18,1,1,1500341252,1,24,/google+redesign/accessories/stickers//quickview
1.34274E+18,1,1,1500341252,1,27,/google+redesign/accessories/stickers//quickview
1.34274E+18,1,1,1500341252,1,28,/google+redesign/accessories/fun
1.34274E+18,1,1,1500341252,1,29,/google+redesign/office/notebooks++journals
1.34274E+18,1,1,1500341252,1,30,/google+redesign/electronics/google+device+holder+sticky+pad.axd
1.34274E+18,1,1,1500341252,1,31,/google+redesign/apparel/android+mens+take+charge+short+sleeve+tee+purple.axd
1.34274E+18,1,1,1500341252,1,32,/google+redesign/shop+by+brand/google
1.34274E+18,1,1,1500341252,1,33,/google+redesign/shop+by+brand/android
1.34274E+18,1,1,1500341252,1,34,/google+redesign/shop+by+brand/android/quickview
1.34274E+18,1,1,1500341252,1,37,/google+redesign/shop+by+brand/android/quickview
1.34274E+18,1,1,1500341252,1,38,/google+redesign/apparel/men+s+google+microfiber+pullover+bj.axd
1.34274E+18,1,1,1500341252,1,39,/asearch.html
1.34274E+18,1,1,1500341252,1,40,/google+redesign/apparel/men+s+google+microfiber+pullover+bj.axd
1.34274E+18,1,1,1500341252,1,41,/basket.html
1.34274E+18,1,1,1500341252,1,42,/basket.html
1.34274E+18,1,1,1500341252,1,43,/signin.html
1.34274E+18,1,1,1500341252,1,44,/registersuccess.html
1.34274E+18,1,1,1500341252,1,45,/store.html
1.34274E+18,1,1,1500341252,1,46,/google+redesign/shop+by+brand/android
1.34274E+18,1,1,1500341252,1,47,/basket.html
1.34274E+18,1,1,1500341252,1,48,/yourinfo.html
1.34274E+18,1,1,1500341252,1,49,/yourinfo.html
1.34274E+18,1,1,1500341252,1,50,/payment.html
1.34274E+18,1,1,1500341252,1,51,/revieworder.html
1.34274E+18,1,1,1500341252,1,52,/ordercompleted.html
1.34274E+18,1,1,1500341252,1,53,/ordercompleted.html
1.34274E+18,1,1,1500341252,1,54,/myaccount.html?mode=billingaddress
1.34274E+18,1,1,1500341252,1,55,/myaccount.html?mode=vieworder
1.34274E+18,1,1,1500341252,1,56,/myaccount.html?mode=billingaddress
1.34274E+18,1,1,1500341252,1,57,/myaccount.html?mode=billingaddress
1.34274E+18,1,1,1500341252,1,58,/myaccount.html?mode=customerinfo
1.34274E+18,1,1,1500341252,1,59,/myaccount.html?mode=shippingaddress
1.34274E+18,1,1,1500341252,1,60,/wishlist.html
1.34274E+18,1,1,1500341252,1,61,/google+redesign/drinkware/mugs+and+cups
1.34274E+18,1,1,1500341252,1,62,/google+redesign/drinkware/mugs+and+cups/quickview
1.34274E+18,1,1,1500341252,1,65,/google+redesign/drinkware/mugs/android+4oz+rise+mug.axd
1.34274E+18,1,1,1500341252,1,66,/home
1.34274E+18,1,1,1500341252,1,67,/wishlist.html
1.34274E+18,1,1,1500341252,1,68,/home
1.34274E+18,1,1,1500341252,1,69,/store.html
1.35731E+17,,1,1499297727,2,1,/home
1.35731E+17,,1,1499297727,2,2,/google+redesign/bags/backpacks/home
1.35731E+17,,1,1499297727,2,3,/google+redesign/bags/more+bags
1.35731E+17,,1,1499297727,2,5,/google+redesign/bags/more+bags/quickview
1.35731E+17,,1,1499297727,2,7,/google+redesign/accessories/upcycled+handlebar+bag.axd
1.35731E+17,,1,1499722452,3,1,/home
1.35731E+17,,1,1499722452,3,2,/google+redesign/shop+by+brand/youtube
1.35731E+17,,1,1499722452,3,3,/google+redesign/shop+by+brand/youtube/quickview
1.35731E+17,,1,1499722452,3,5,/google+redesign/shop+by+brand/youtube
1.35731E+17,,1,1499722452,3,7,/google+redesign/shop+by+brand/youtube/quickview
1.35731E+17,,1,1499722452,3,9,/google+redesign/office/stickers/youtube+custom+decals.axd
1.35731E+17,,1,1499722452,3,10,/google+redesign/shop+by+brand/google
1.35731E+17,,1,1499722452,3,11,/asearch.html
1.35731E+17,,1,1499722452,3,13,/asearch.html/quickview
